CustomerKey,Quantity_sum,Quantity_count,Quantity_mean
1757539,15,4,3.75
1757948,2,2,1.0
1758051,19,4,4.75
1758053,24,4,6.0
1758208,10,6,1.6666666666666667
1758240,9,2,4.5
1758421,21,7,3.0
1758439,16,6,2.6666666666666665
1758999,12,3,4.0
1759717,11,7,1.5714285714285714
1759870,6,2,3.0
1760076,36,9,4.0
1760131,17,3,5.666666666666667
1760136,16,6,2.6666666666666665
1760369,12,3,4.0
1760929,36,8,4.5
1761007,5,2,2.5
1761079,26,8,3.25
1761462,17,4,4.25
1761592,51,19,2.6842105263157894
1761910,31,8,3.875
1762395,28,8,3.5
1762396,13,4,3.25
1762467,38,9,4.222222222222222
1762532,9,2,4.5
1762564,21,4,5.25
1763016,27,11,2.4545454545454546
1763082,27,13,2.076923076923077
1763268,10,5,2.0
1763365,31,14,2.2142857142857144
1763456,42,11,3.8181818181818183
1763514,19,4,4.75
1763642,52,15,3.466666666666667
1763841,8,3,2.6666666666666665
1764107,5,2,2.5
1764261,4,1,4.0
1764444,31,9,3.4444444444444446
1764577,13,5,2.6
1764598,3,2,1.5
1764911,23,8,2.875
1764995,44,11,4.0
1765105,12,4,3.0
1765324,28,9,3.111111111111111
1765346,1,1,1.0
1765360,34,11,3.090909090909091
1765384,20,8,2.5
1765579,1,1,1.0
1765634,11,2,5.5
1765668,35,11,3.1818181818181817
1765862,15,5,3.0
1765910,14,5,2.8
1765915,27,7,3.857142857142857
1765917,18,5,3.6
1766136,4,2,2.0
1766407,4,2,2.0
1766504,15,4,3.75
1766556,15,3,5.0
1766887,31,8,3.875
1766951,5,2,2.5
1767101,17,3,5.666666666666667
1767210,10,3,3.3333333333333335
1767377,18,7,2.5714285714285716
1767588,7,3,2.3333333333333335
1767794,44,12,3.6666666666666665
1767848,16,4,4.0
1767858,21,6,3.5
1768079,29,11,2.6363636363636362
1768180,21,8,2.625
1768281,2,1,2.0
1768548,13,4,3.25
1768600,11,2,5.5
1768779,23,8,2.875
1768999,3,1,3.0
1769156,15,6,2.5
1769294,11,4,2.75
1769400,17,6,2.8333333333333335
1770021,22,7,3.142857142857143
1770119,19,6,3.1666666666666665
1770393,2,2,1.0
1770405,26,11,2.3636363636363638
1770497,20,5,4.0
1770572,3,1,3.0
1771027,11,4,2.75
1771171,18,5,3.6
1771225,42,13,3.230769230769231
1771228,36,8,4.5
1771296,30,8,3.75
1771430,12,7,1.7142857142857142
1771687,27,5,5.4
1772294,12,4,3.0
1772324,13,5,2.6
1772502,16,5,3.2
1772543,19,7,2.7142857142857144
1772750,12,5,2.4
1772778,30,8,3.75
1772938,9,3,3.0
1773061,18,6,3.0
1773266,16,3,5.333333333333333
1773702,30,9,3.3333333333333335
1773883,6,3,2.0
1773985,20,4,5.0
1774119,12,3,4.0
1774187,22,7,3.142857142857143
1774947,1,1,1.0
1775004,3,1,3.0
1775251,9,1,9.0
1775279,11,3,3.6666666666666665
1775355,12,5,2.4
1775445,31,11,2.8181818181818183
1775632,1,1,1.0
1775819,18,7,2.5714285714285716
1775846,2,1,2.0
1776672,22,6,3.6666666666666665
1776919,17,4,4.25
1777022,26,9,2.888888888888889
1777025,22,6,3.6666666666666665
1777218,44,10,4.4
1777562,5,2,2.5
1777744,27,11,2.4545454545454546
1777880,23,5,4.6
1777945,6,3,2.0
1778037,5,1,5.0
1778116,7,4,1.75
1778182,8,3,2.6666666666666665
1778282,38,8,4.75
1778294,21,5,4.2
1778317,17,8,2.125
1778440,43,10,4.3
1778475,9,3,3.0
1778536,21,9,2.3333333333333335
1778618,33,10,3.3
1778793,14,3,4.666666666666667
1778966,1,1,1.0
1779456,11,3,3.6666666666666665
1779533,28,9,3.111111111111111
1779637,26,6,4.333333333333333
1779884,2,2,1.0
1780040,35,9,3.888888888888889
1780047,7,5,1.4
1780125,20,7,2.857142857142857
1780196,21,5,4.2
1780221,24,8,3.0
1780342,5,2,2.5
1780349,37,13,2.8461538461538463
1780459,11,5,2.2
1780660,1,1,1.0
1780669,43,11,3.909090909090909
1780687,28,8,3.5
1780707,13,2,6.5
1781002,5,3,1.6666666666666667
1781033,35,9,3.888888888888889
1781366,15,6,2.5
1781561,10,5,2.0
1781953,23,9,2.5555555555555554
1782074,31,11,2.8181818181818183
1782076,3,2,1.5
1782301,18,5,3.6
1782404,3,1,3.0
1782452,33,7,4.714285714285714
1782682,40,12,3.3333333333333335
1783167,19,9,2.111111111111111
1783253,13,6,2.1666666666666665
1783443,29,8,3.625
1783597,6,4,1.5
1783631,25,6,4.166666666666667
1783789,3,2,1.5
1783995,7,2,3.5
1783996,15,6,2.5
1784345,21,6,3.5
1784417,14,3,4.666666666666667
1784511,15,4,3.75
1784517,41,12,3.4166666666666665
1784567,13,4,3.25
1784590,18,8,2.25
1784636,10,4,2.5
1784986,15,8,1.875
1785081,7,1,7.0
1785366,2,1,2.0
1785567,53,15,3.533333333333333
1785644,58,20,2.9
1785720,17,7,2.4285714285714284
1785735,23,8,2.875
1785853,7,4,1.75
1785982,30,13,2.3076923076923075
1787415,27,7,3.857142857142857
1787494,4,3,1.3333333333333333
1788027,2,1,2.0
1788149,26,3,8.666666666666666
1788303,13,2,6.5
1788365,9,6,1.5
1788641,49,16,3.0625
1788837,19,6,3.1666666666666665
1788888,15,8,1.875
1789606,14,6,2.3333333333333335
1789699,52,14,3.7142857142857144
1789789,14,9,1.5555555555555556
1789839,16,5,3.2
1789996,27,10,2.7
1790102,8,3,2.6666666666666665
1790139,13,4,3.25
1790221,16,5,3.2
1790366,44,10,4.4
1790382,1,1,1.0
1790385,20,5,4.0
1790410,20,6,3.3333333333333335
1790439,9,2,4.5
1790446,11,6,1.8333333333333333
1790540,29,8,3.625
1790575,15,5,3.0
1790611,19,4,4.75
1790883,23,7,3.2857142857142856
1791044,35,11,3.1818181818181817
1791069,15,6,2.5
1791133,5,2,2.5
1791157,1,1,1.0
1791454,17,6,2.8333333333333335
1791691,2,2,1.0
1792010,16,6,2.6666666666666665
1792062,23,6,3.8333333333333335
1792273,6,2,3.0
1792421,23,8,2.875
1792455,3,1,3.0
1792550,18,6,3.0
1792653,2,1,2.0
1792688,35,10,3.5
1792707,31,10,3.1
1792947,5,2,2.5
1793136,31,6,5.166666666666667
1793197,23,9,2.5555555555555554
1793240,14,4,3.5
1793371,11,2,5.5
1793467,18,5,3.6
1794593,13,5,2.6
1794768,1,1,1.0
1794796,32,9,3.5555555555555554
1794860,15,3,5.0
1794922,29,8,3.625
1795078,23,4,5.75
1795387,7,3,2.3333333333333335
1795527,12,4,3.0
1795690,24,10,2.4
1795837,8,4,2.0
1795866,1,1,1.0
1796158,12,3,4.0
1796189,28,9,3.111111111111111
1796196,4,3,1.3333333333333333
1796381,20,3,6.666666666666667
1796733,41,13,3.1538461538461537
1796950,41,12,3.4166666666666665
1797082,8,1,8.0
1797122,1,1,1.0
1797235,10,6,1.6666666666666667
1797536,6,3,2.0
1797850,29,7,4.142857142857143
1797885,7,3,2.3333333333333335
1798806,21,9,2.3333333333333335
1798962,1,1,1.0
1798993,6,1,6.0
1799269,34,8,4.25
1799542,9,4,2.25
1799621,4,3,1.3333333333333333
1799821,24,10,2.4
1800131,56,15,3.7333333333333334
1800201,13,2,6.5
1800672,13,6,2.1666666666666665
1800716,7,3,2.3333333333333335
1800847,13,4,3.25
1801025,2,1,2.0
1801198,27,8,3.375
1801318,10,1,10.0
1801478,19,4,4.75
1801831,41,11,3.727272727272727
1801975,26,8,3.25
1802049,15,6,2.5
1802052,28,10,2.8
1802074,19,4,4.75
1802110,24,9,2.6666666666666665
1802396,3,1,3.0
1802406,21,5,4.2
1802602,6,4,1.5
1802632,10,3,3.3333333333333335
1802872,28,8,3.5
1803087,28,9,3.111111111111111
1803130,9,2,4.5
1803140,28,6,4.666666666666667
1803346,30,5,6.0
1803392,11,2,5.5
1803547,10,3,3.3333333333333335
1803860,8,6,1.3333333333333333
1804459,17,5,3.4
1804464,8,2,4.0
1804844,9,4,2.25
1804988,10,3,3.3333333333333335
1805271,12,4,3.0
1805297,10,8,1.25
1805324,9,4,2.25
1805625,29,13,2.230769230769231
1805674,7,3,2.3333333333333335
1805961,28,11,2.5454545454545454
1806153,54,11,4.909090909090909
1806437,40,16,2.5
1806460,7,4,1.75
1806498,23,6,3.8333333333333335
1807158,16,6,2.6666666666666665
1807226,7,4,1.75
1807423,45,14,3.2142857142857144
1807526,3,1,3.0
1807561,29,5,5.8
1807649,56,18,3.111111111111111
1808006,24,8,3.0
1808141,3,2,1.5
1808265,49,13,3.769230769230769
1808415,6,2,3.0
1808663,8,1,8.0
1808884,14,4,3.5
1809447,8,4,2.0
1809495,10,4,2.5
1809642,6,3,2.0
1809928,29,6,4.833333333333333
1810121,3,2,1.5
1810207,11,6,1.8333333333333333
1810391,3,2,1.5
1810401,17,3,5.666666666666667
1810547,9,3,3.0
1810728,38,12,3.1666666666666665
1810944,6,1,6.0
1810957,14,4,3.5
1811110,31,8,3.875
1811222,17,8,2.125
1811432,43,16,2.6875
1811434,18,4,4.5
1811452,33,9,3.6666666666666665
1811457,21,6,3.5
1811458,17,4,4.25
1811629,14,4,3.5
1811725,14,2,7.0
1811793,2,1,2.0
1811849,3,1,3.0
1812105,9,2,4.5
1812139,14,3,4.666666666666667
1812290,8,3,2.6666666666666665
1812572,14,4,3.5
1812851,2,1,2.0
1812932,27,6,4.5
1813010,15,5,3.0
1813454,18,6,3.0
1813480,46,16,2.875
1813536,14,3,4.666666666666667
1813538,45,15,3.0
1813551,12,5,2.4
1813883,12,2,6.0
1813898,7,2,3.5
1813998,19,8,2.375
1814002,28,9,3.111111111111111
1814198,37,10,3.7
1814434,36,10,3.6
1814480,1,1,1.0
1814733,22,6,3.6666666666666665
1814968,35,10,3.5
1815207,8,2,4.0
1815320,6,4,1.5
1815456,69,20,3.45
1815871,22,6,3.6666666666666665
1815874,3,2,1.5
1815919,9,4,2.25
1816024,8,5,1.6
1816077,3,2,1.5
1816342,51,16,3.1875
1816681,22,8,2.75
1816741,32,10,3.2
1816984,11,5,2.2
1816999,10,3,3.3333333333333335
1817382,7,4,1.75
1817444,7,3,2.3333333333333335
1817680,7,4,1.75
1817900,16,4,4.0
1818102,63,24,2.625
1818186,10,3,3.3333333333333335
1818370,64,15,4.266666666666667
1818629,4,1,4.0
1818632,13,5,2.6
1819014,2,1,2.0
1819071,15,4,3.75
1819146,47,12,3.9166666666666665
1819180,6,2,3.0
1819252,66,21,3.142857142857143
1819268,14,7,2.0
1819547,14,6,2.3333333333333335
1819713,20,9,2.2222222222222223
1819731,4,1,4.0
1820216,15,3,5.0
1820236,10,2,5.0
1820245,16,5,3.2
1820327,23,12,1.9166666666666667
1820377,18,5,3.6
1820462,12,5,2.4
1820906,19,3,6.333333333333333
1820936,16,7,2.2857142857142856
1821386,17,8,2.125
1821463,41,13,3.1538461538461537
1822089,19,6,3.1666666666666665
1822172,40,10,4.0
1822685,67,20,3.35
1823278,47,11,4.2727272727272725
1823386,16,7,2.2857142857142856
1823649,20,7,2.857142857142857
1823848,25,4,6.25
1823888,24,8,3.0
1824297,27,7,3.857142857142857
1824381,26,7,3.7142857142857144
1824698,7,4,1.75
1825107,9,4,2.25
1825407,11,5,2.2
1825416,8,3,2.6666666666666665
1825586,10,1,10.0
1825775,3,2,1.5
1825918,21,5,4.2
1825948,20,4,5.0
1826200,16,7,2.2857142857142856
1826355,31,10,3.1
1826392,8,4,2.0
1826459,14,4,3.5
1826486,6,2,3.0
1826576,3,2,1.5
1826676,10,3,3.3333333333333335
1826756,13,4,3.25
1826940,17,6,2.8333333333333335
1826964,12,3,4.0
1826974,6,2,3.0
1827075,3,2,1.5
1827136,37,12,3.0833333333333335
1827243,47,13,3.6153846153846154
1827725,25,7,3.5714285714285716
1827746,13,4,3.25
1827824,19,6,3.1666666666666665
1827897,16,5,3.2
1828009,3,1,3.0
1828240,6,3,2.0
1828585,17,8,2.125
1828761,12,3,4.0
1828828,11,3,3.6666666666666665
1828948,7,3,2.3333333333333335
1829007,34,11,3.090909090909091
1829128,1,1,1.0
1829280,16,5,3.2
1829393,33,9,3.6666666666666665
1829833,21,8,2.625
1829841,8,1,8.0
1830019,25,7,3.5714285714285716
1830222,4,3,1.3333333333333333
1830367,26,8,3.25
1830423,3,2,1.5
1830633,13,6,2.1666666666666665
1830954,12,4,3.0
1831168,13,7,1.8571428571428572
1831399,30,7,4.285714285714286
1831518,11,5,2.2
1831770,9,3,3.0
1832086,42,13,3.230769230769231
1832245,2,1,2.0
1832998,48,12,4.0
1833076,26,5,5.2
1833178,8,1,8.0
1833206,17,9,1.8888888888888888
1833460,43,15,2.8666666666666667
1833503,26,8,3.25
1833543,20,8,2.5
1833615,31,8,3.875
1834034,12,5,2.4
1834262,30,8,3.75
1834499,13,4,3.25
1834516,23,9,2.5555555555555554
1834537,12,4,3.0
1834579,22,6,3.6666666666666665
1834801,19,6,3.1666666666666665
1834856,30,7,4.285714285714286
1835239,6,3,2.0
1835506,21,6,3.5
1835626,28,6,4.666666666666667
1835733,12,2,6.0
1835849,5,3,1.6666666666666667
1836280,34,12,2.8333333333333335
1836318,27,7,3.857142857142857
1836410,29,11,2.6363636363636362
1836599,3,2,1.5
1836932,18,3,6.0
1837049,27,5,5.4
1837395,22,7,3.142857142857143
1837602,2,1,2.0
1837603,15,3,5.0
1837627,14,5,2.8
1837766,8,3,2.6666666666666665
1838770,2,1,2.0
1838798,7,3,2.3333333333333335
1838833,13,6,2.1666666666666665
1838885,7,2,3.5
1838893,20,8,2.5
1839336,21,8,2.625
1839627,19,8,2.375
1839784,6,3,2.0
1839909,13,4,3.25
1839940,37,10,3.7
1840032,16,4,4.0
1840147,12,4,3.0
1840223,6,3,2.0
1840260,36,9,4.0
1840664,31,10,3.1
1840835,35,8,4.375
1841513,20,6,3.3333333333333335
1841548,9,3,3.0
1841562,30,9,3.3333333333333335
1841571,21,7,3.0
1841859,16,3,5.333333333333333
1842010,3,2,1.5
1842041,6,1,6.0
1842058,8,3,2.6666666666666665
1842116,8,2,4.0
1842350,33,9,3.6666666666666665
1842475,1,1,1.0
1842526,10,1,10.0
1842681,14,6,2.3333333333333335
1842847,17,4,4.25
1842942,58,17,3.411764705882353
1843033,18,7,2.5714285714285716
1843318,21,7,3.0
1843621,10,3,3.3333333333333335
1843636,45,10,4.5
1843729,3,1,3.0
1843780,13,6,2.1666666666666665
1843882,50,16,3.125
1844148,11,5,2.2
1844416,28,9,3.111111111111111
1844682,5,2,2.5
1845069,44,19,2.3157894736842106
1845084,26,8,3.25
1845277,43,11,3.909090909090909
1845648,39,12,3.25
1845770,2,2,1.0
1846024,64,19,3.3684210526315788
1846325,18,6,3.0
1846392,3,2,1.5
1846531,26,8,3.25
1847006,21,8,2.625
1847047,14,7,2.0
1847562,18,4,4.5
1847709,34,7,4.857142857142857
1848290,28,9,3.111111111111111
1848327,53,16,3.3125
1848442,22,4,5.5
1848729,26,9,2.888888888888889
1848776,13,4,3.25
1849306,82,27,3.037037037037037
1849364,5,2,2.5
1849584,20,8,2.5
1849625,26,8,3.25
1849661,16,8,2.0
1849831,13,4,3.25
1850237,6,2,3.0
1850415,63,14,4.5
1851066,13,3,4.333333333333333
1851335,11,8,1.375
1851698,40,12,3.3333333333333335
1851881,52,11,4.7272727272727275
1851889,6,3,2.0
1851932,10,2,5.0
1852515,41,11,3.727272727272727
1852635,37,10,3.7
1853071,11,6,1.8333333333333333
1853111,15,3,5.0
1853113,25,5,5.0
1853251,32,9,3.5555555555555554
1853279,14,5,2.8
1853561,14,3,4.666666666666667
1853633,6,2,3.0
1853699,7,3,2.3333333333333335
1854194,9,4,2.25
1854270,37,9,4.111111111111111
1854450,15,5,3.0
1854563,41,11,3.727272727272727
1854577,40,9,4.444444444444445
1854760,6,1,6.0
1854956,18,8,2.25
1855046,2,2,1.0
1855193,3,1,3.0
1855347,40,16,2.5
1855461,3,1,3.0
1855661,33,9,3.6666666666666665
1855763,50,13,3.8461538461538463
1855892,24,8,3.0
1855926,10,5,2.0
1855974,7,4,1.75
1856073,10,1,10.0
1856165,9,4,2.25
1856221,20,6,3.3333333333333335
1856367,2,1,2.0
1856429,14,3,4.666666666666667
1856634,5,3,1.6666666666666667
1856690,8,3,2.6666666666666665
1856828,3,1,3.0
1857129,32,9,3.5555555555555554
1857436,24,8,3.0
1857461,10,1,10.0
1857519,20,5,4.0
1857819,2,1,2.0
1857865,12,5,2.4
1857896,36,8,4.5
1857984,17,3,5.666666666666667
1858251,39,10,3.9
1858284,6,4,1.5
1858292,13,9,1.4444444444444444
1858660,28,6,4.666666666666667
1858665,47,16,2.9375
1858814,25,8,3.125
1858963,14,4,3.5
1859121,10,2,5.0
1859167,24,9,2.6666666666666665
1859258,18,5,3.6
1859434,7,4,1.75
1859603,9,3,3.0
1859707,18,4,4.5
1859740,10,2,5.0
1859855,5,2,2.5
1859902,7,2,3.5
1860085,43,14,3.0714285714285716
1860133,4,3,1.3333333333333333
1860389,9,2,4.5
1860488,65,22,2.9545454545454546
1860591,15,4,3.75
1860639,3,1,3.0
1860642,23,9,2.5555555555555554
1861020,25,8,3.125
1861166,9,2,4.5
1861173,23,9,2.5555555555555554
1861290,35,11,3.1818181818181817
1861354,10,2,5.0
1861363,4,2,2.0
1861576,17,5,3.4
1861686,2,2,1.0
1861844,46,13,3.5384615384615383
1862500,19,10,1.9
1862520,1,1,1.0
1862524,1,1,1.0
1862622,27,10,2.7
1862651,25,7,3.5714285714285716
1862990,23,6,3.8333333333333335
1863297,18,7,2.5714285714285716
1863384,12,3,4.0
1863578,26,7,3.7142857142857144
1864354,28,12,2.3333333333333335
1864461,9,3,3.0
1864541,16,4,4.0
1864693,21,7,3.0
1864772,18,8,2.25
1865096,29,9,3.2222222222222223
1865137,22,7,3.142857142857143
1865183,39,12,3.25
1865189,18,6,3.0
1865278,3,3,1.0
1865305,48,10,4.8
1865362,25,8,3.125
1865399,49,13,3.769230769230769
1865461,12,2,6.0
1865468,10,7,1.4285714285714286
1865702,31,10,3.1
1865718,51,16,3.1875
1865833,30,9,3.3333333333333335
1865857,14,4,3.5
1865927,8,3,2.6666666666666665
1866061,2,1,2.0
1866245,23,6,3.8333333333333335
1866388,51,17,3.0
1866421,36,10,3.6
1866637,22,7,3.142857142857143
1866870,19,5,3.8
1867076,8,5,1.6
1867082,19,6,3.1666666666666665
1867250,13,4,3.25
1867252,22,8,2.75
1867338,33,9,3.6666666666666665
1867408,12,2,6.0
1868016,9,5,1.8
1868176,12,7,1.7142857142857142
1868588,39,14,2.7857142857142856
1869148,10,3,3.3333333333333335
1869336,26,6,4.333333333333333
1869542,32,9,3.5555555555555554
1869574,11,2,5.5
1869727,31,11,2.8181818181818183
1869800,23,7,3.2857142857142856
1870033,15,6,2.5
1870208,13,7,1.8571428571428572
1870226,7,2,3.5
1870287,24,9,2.6666666666666665
1870500,25,8,3.125
1870661,11,3,3.6666666666666665
1870877,15,6,2.5
1871089,15,5,3.0
1871157,15,6,2.5
1871379,1,1,1.0
1871416,33,11,3.0
1871472,5,3,1.6666666666666667
1871500,20,10,2.0
1871990,22,4,5.5
1872005,8,2,4.0
1872046,27,6,4.5
1872178,16,5,3.2
1872284,3,3,1.0
1872442,6,3,2.0
1872529,20,5,4.0
1872587,19,6,3.1666666666666665
1873593,21,8,2.625
1873607,2,2,1.0
1873740,11,2,5.5
1873895,26,5,5.2
1874014,4,2,2.0
1874019,15,3,5.0
1874020,16,5,3.2
1874057,10,3,3.3333333333333335
1874501,5,4,1.25
1875275,13,6,2.1666666666666665
1875566,19,3,6.333333333333333
1875792,7,2,3.5
1875921,2,1,2.0
1875946,31,9,3.4444444444444446
1876093,18,4,4.5
1876132,6,4,1.5
1876269,3,1,3.0
1876912,21,8,2.625
1877016,36,13,2.769230769230769
1877046,7,2,3.5
1877054,10,4,2.5
1877176,2,2,1.0
1877381,31,13,2.3846153846153846
1877525,20,4,5.0
1877744,17,5,3.4
1877836,15,8,1.875
1878087,4,2,2.0
1878163,72,24,3.0
1878175,21,7,3.0
1878210,20,8,2.5
1878446,11,5,2.2
1878531,20,6,3.3333333333333335
1878787,25,5,5.0
1878834,25,12,2.0833333333333335
1878939,3,1,3.0
1878966,11,4,2.75
1878983,14,4,3.5
1878988,9,5,1.8
1879578,5,3,1.6666666666666667
1879693,23,8,2.875
1879735,1,1,1.0
1880031,13,4,3.25
1880406,63,16,3.9375
1880655,49,12,4.083333333333333
1880727,25,10,2.5
1880784,22,8,2.75
1880923,9,3,3.0
1881107,31,5,6.2
1882011,12,4,3.0
1882071,8,2,4.0
1882274,28,7,4.0
1882501,3,1,3.0
1882504,13,6,2.1666666666666665
1882594,24,9,2.6666666666666665
1882958,36,10,3.6
1883496,79,19,4.157894736842105
1883630,53,13,4.076923076923077
1883710,28,9,3.111111111111111
1883755,20,8,2.5
1883820,36,7,5.142857142857143
1883844,35,9,3.888888888888889
1883941,34,7,4.857142857142857
1883981,58,14,4.142857142857143
1884026,9,3,3.0
1884596,10,3,3.3333333333333335
1884616,17,4,4.25
1884663,30,9,3.3333333333333335
1884718,19,8,2.375
1884908,49,13,3.769230769230769
1885023,24,8,3.0
1885114,29,9,3.2222222222222223
1885279,42,11,3.8181818181818183
1885351,34,6,5.666666666666667
1885398,20,4,5.0
1885532,39,11,3.5454545454545454
1885716,28,6,4.666666666666667
1885738,5,1,5.0
1885765,17,7,2.4285714285714284
1885890,31,8,3.875
1885990,12,4,3.0
1886071,33,11,3.0
1886283,16,4,4.0
1886388,23,7,3.2857142857142856
1886594,3,2,1.5
1886776,20,6,3.3333333333333335
1886932,33,9,3.6666666666666665
1886968,22,9,2.4444444444444446
1887153,7,4,1.75
1887180,53,15,3.533333333333333
1887326,14,3,4.666666666666667
1887449,5,1,5.0
1887604,19,6,3.1666666666666665
1887682,32,7,4.571428571428571
1887933,7,2,3.5
1888089,37,10,3.7
1888484,6,3,2.0
1888531,6,2,3.0
1888585,19,7,2.7142857142857144
1888911,21,6,3.5
1889142,36,10,3.6
1889189,12,4,3.0
1889224,6,3,2.0
1889240,13,4,3.25
1889587,7,4,1.75
1889635,8,3,2.6666666666666665
1889903,17,4,4.25
1889918,11,5,2.2
1889963,3,1,3.0
1890381,19,6,3.1666666666666665
1890413,2,1,2.0
1890640,6,3,2.0
1890777,24,5,4.8
1890847,4,1,4.0
1891277,3,1,3.0
1891465,10,4,2.5
1891501,24,4,6.0
1891647,56,10,5.6
1891818,3,2,1.5
1891950,11,3,3.6666666666666665
1891992,16,6,2.6666666666666665
1892189,3,1,3.0
1892205,15,4,3.75
1892265,45,14,3.2142857142857144
1892320,17,6,2.8333333333333335
1892367,10,3,3.3333333333333335
1892488,16,6,2.6666666666666665
1892614,14,10,1.4
1892767,23,6,3.8333333333333335
1893372,10,4,2.5
1893377,2,2,1.0
1893487,33,8,4.125
1893526,45,13,3.4615384615384617
1893682,32,9,3.5555555555555554
1893783,66,14,4.714285714285714
1893869,23,10,2.3
1894588,47,14,3.357142857142857
1894779,3,2,1.5
1895182,8,3,2.6666666666666665
1895245,36,11,3.272727272727273
1895594,15,9,1.6666666666666667
1895637,19,8,2.375
1895744,37,9,4.111111111111111
1896161,18,3,6.0
1896473,30,8,3.75
1896531,9,2,4.5
1896611,27,6,4.5
1897230,6,3,2.0
1897695,6,1,6.0
1897818,8,3,2.6666666666666665
1897822,13,6,2.1666666666666665
1898056,11,4,2.75
1898417,17,3,5.666666666666667
1898526,14,4,3.5
1898765,29,10,2.9
1898949,65,17,3.823529411764706
1899152,27,9,3.0
1899416,20,6,3.3333333333333335
1899495,20,9,2.2222222222222223
1899770,21,6,3.5
1899782,18,5,3.6
1899970,31,13,2.3846153846153846
1900139,25,5,5.0
1900664,4,2,2.0
1900678,20,6,3.3333333333333335
1900738,42,14,3.0
1900993,15,5,3.0
1901026,3,2,1.5
1901076,13,6,2.1666666666666665
1901837,1,1,1.0
1901852,34,10,3.4
1901931,25,7,3.5714285714285716
1902278,31,7,4.428571428571429
1902499,16,4,4.0
1902593,7,1,7.0
1902908,6,3,2.0
1902925,13,3,4.333333333333333
1902988,1,1,1.0
1903707,30,9,3.3333333333333335
1904257,4,2,2.0
1904291,11,3,3.6666666666666665
1904309,26,7,3.7142857142857144
1904324,14,5,2.8
1904355,4,3,1.3333333333333333
1904679,11,3,3.6666666666666665
1904946,20,7,2.857142857142857
1905050,11,3,3.6666666666666665
1905165,4,2,2.0
1905321,2,1,2.0
1905450,22,6,3.6666666666666665
1905463,6,3,2.0
1905541,25,6,4.166666666666667
1905578,9,3,3.0
1906314,2,1,2.0
1906497,29,13,2.230769230769231
1906508,24,5,4.8
1906549,45,14,3.2142857142857144
1906975,14,6,2.3333333333333335
1907334,7,4,1.75
1907494,7,2,3.5
1907810,5,2,2.5
1907899,2,1,2.0
1907935,9,5,1.8
1908058,2,1,2.0
1908175,37,14,2.642857142857143
1908428,17,6,2.8333333333333335
1908736,3,1,3.0
1908813,39,10,3.9
1908818,20,8,2.5
1908923,40,16,2.5
1908997,6,2,3.0
1909007,31,11,2.8181818181818183
1909047,13,5,2.6
1909198,45,15,3.0
1909290,15,4,3.75
1909376,1,1,1.0
1909425,8,4,2.0
1909470,15,4,3.75
1909588,15,5,3.0
1909589,4,2,2.0
1909638,11,6,1.8333333333333333
1909649,41,13,3.1538461538461537
1910016,2,1,2.0
1910322,30,11,2.727272727272727
1910347,7,3,2.3333333333333335
1910529,3,1,3.0
1910546,4,2,2.0
1910709,17,5,3.4
1910821,24,10,2.4
1911030,12,2,6.0
1911080,13,5,2.6
1911270,2,2,1.0
1911371,16,4,4.0
1911482,11,3,3.6666666666666665
1911567,13,4,3.25
1911774,10,4,2.5
1911986,10,2,5.0
1912106,29,10,2.9
1912287,5,3,1.6666666666666667
1912515,15,4,3.75
1912666,27,11,2.4545454545454546
1912774,21,7,3.0
1912902,43,10,4.3
1913004,9,3,3.0
1913013,54,12,4.5
1913401,10,3,3.3333333333333335
1913410,6,2,3.0
1913981,48,15,3.2
1914029,42,15,2.8
1914066,13,3,4.333333333333333
1914255,19,8,2.375
1914379,15,7,2.142857142857143
1914473,20,9,2.2222222222222223
1914491,15,6,2.5
1914533,7,2,3.5
1914720,7,2,3.5
1914795,9,2,4.5
1915155,15,6,2.5
1915156,1,1,1.0
1915291,5,1,5.0
1915613,27,8,3.375
1915620,7,3,2.3333333333333335
1915763,10,5,2.0
1915783,24,7,3.4285714285714284
1915808,19,8,2.375
1916463,40,15,2.6666666666666665
1916479,19,5,3.8
1916541,5,2,2.5
1916734,21,5,4.2
1916770,8,4,2.0
1916780,15,4,3.75
1916927,32,7,4.571428571428571
1916988,57,18,3.1666666666666665
1917006,21,4,5.25
1917684,4,2,2.0
1918030,19,6,3.1666666666666665
1918103,12,4,3.0
1918131,25,10,2.5
1918152,19,4,4.75
1918233,16,7,2.2857142857142856
1918342,34,14,2.4285714285714284
1918496,6,2,3.0
1918687,16,7,2.2857142857142856
1918775,35,10,3.5
1918788,20,5,4.0
1918814,14,3,4.666666666666667
1918817,3,2,1.5
1918928,5,2,2.5
1918941,4,3,1.3333333333333333
1918975,28,8,3.5
1919042,50,13,3.8461538461538463
1919414,22,10,2.2
1919557,31,10,3.1
1919773,2,2,1.0
1919833,18,6,3.0
1919938,15,5,3.0
1920061,8,5,1.6
1920064,43,15,2.8666666666666667
1920128,65,19,3.4210526315789473
1920351,11,4,2.75
1920357,22,8,2.75
1920940,13,3,4.333333333333333
1921349,11,3,3.6666666666666665
1921614,2,2,1.0
1921651,21,6,3.5
1921662,7,4,1.75
1921710,42,13,3.230769230769231
1921829,24,7,3.4285714285714284
1921863,43,12,3.5833333333333335
1922254,21,6,3.5
1922310,6,3,2.0
1922715,14,6,2.3333333333333335
1922950,3,1,3.0
